K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
1,minkowski1,Majority_class,Mutual_classifier,0.9204244031830239,0.9204244031830239,0.9204244031830239,0.9204244031830239,7.188985586166382
3,minkowski1,Majority_class,Mutual_classifier,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.238806486129761
5,minkowski1,Majority_class,Mutual_classifier,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.213029623031616
7,minkowski1,Majority_class,Mutual_classifier,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.672160863876343
1,minkowski1,Majority_class,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.342227935791016
3,minkowski1,Majority_class,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.3401198387146
5,minkowski1,Majority_class,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.345998048782349
7,minkowski1,Majority_class,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.34523892402649
1,minkowski1,Majority_class,ANOVA,0.9283819628647215,0.9223456482553455,0.9283819628647215,0.9252755948437235,6.674366474151611
3,minkowski1,Majority_class,ANOVA,0.9389920424403183,0.9214623457502019,0.9389920424403183,0.9292016778617357,6.740880489349365
5,minkowski1,Majority_class,ANOVA,0.9549071618037135,0.9433467141377893,0.9549071618037135,0.9392639632090167,6.620380163192749
7,minkowski1,Majority_class,ANOVA,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,6.823161363601685
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,0.9336870026525199,0.928159209812858,0.9336870026525199,0.9308107359664106,7.251680135726929
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,0.9442970822281167,0.9331915493588755,0.9442970822281167,0.9378432269276502,7.335800409317017
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,0.946949602122016,0.927102175638285,0.946949602122016,0.9341230333200101,7.215400695800781
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.227374792098999
1,minkowski1,Inverse_Distance_Weights,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.338930606842041
3,minkowski1,Inverse_Distance_Weights,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.304401159286499
5,minkowski1,Inverse_Distance_Weights,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.323789834976196
7,minkowski1,Inverse_Distance_Weights,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.320871591567993
1,minkowski1,Inverse_Distance_Weights,ANOVA,0.9283819628647215,0.9223456482553455,0.9283819628647215,0.9252755948437235,6.64923882484436
3,minkowski1,Inverse_Distance_Weights,ANOVA,0.9389920424403183,0.9214623457502019,0.9389920424403183,0.9292016778617357,6.659581184387207
5,minkowski1,Inverse_Distance_Weights,ANOVA,0.9496021220159151,0.9303955962465417,0.9496021220159151,0.9358073778011552,6.697868585586548
7,minkowski1,Inverse_Distance_Weights,ANOVA,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.395390510559082
1,minkowski1,Sheppards_Work,Mutual_classifier,0.9310344827586207,0.9272614385328113,0.9310344827586207,0.9291018706333108,7.282492399215698
3,minkowski1,Sheppards_Work,Mutual_classifier,0.9549071618037135,0.9425044921707881,0.9549071618037135,0.9425644959273494,7.228857517242432
5,minkowski1,Sheppards_Work,Mutual_classifier,0.9549071618037135,0.9433467141377893,0.9549071618037135,0.9392639632090167,7.143536567687988
7,minkowski1,Sheppards_Work,Mutual_classifier,0.9575596816976127,0.959370468611848,0.9575596816976127,0.9410461191537955,7.299352645874023
1,minkowski1,Sheppards_Work,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.467519760131836
3,minkowski1,Sheppards_Work,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.310637712478638
5,minkowski1,Sheppards_Work,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.416078090667725
7,minkowski1,Sheppards_Work,Relief,0.9522546419098143,0.9067889030387888,0.9522546419098143,0.928965805558759,11.318963766098022
1,minkowski1,Sheppards_Work,ANOVA,0.9283819628647215,0.9223456482553455,0.9283819628647215,0.9252755948437235,6.641420602798462
3,minkowski1,Sheppards_Work,ANOVA,0.9389920424403183,0.9214623457502019,0.9389920424403183,0.9292016778617357,6.749806880950928
