K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
1,minkowski1,Majority_class,Mutual_classifier,1.929893970489502,0.9312169312169312,0.9263157894736842,0.9361702127659575,0.9312169312169312,0.9361702127659575,0.9263157894736842,0.9312169312169312
3,minkowski1,Majority_class,Mutual_classifier,2.0185205936431885,0.9417989417989417,0.9278350515463918,0.9574468085106383,0.9424083769633508,0.9565217391304348,0.9263157894736842,0.9411764705882353
5,minkowski1,Majority_class,Mutual_classifier,1.9785168170928955,0.9312169312169312,0.9263157894736842,0.9361702127659575,0.9312169312169312,0.9361702127659575,0.9263157894736842,0.9312169312169312
7,minkowski1,Majority_class,Mutual_classifier,2.0337257385253906,0.9417989417989417,0.9368421052631579,0.9468085106382979,0.9417989417989417,0.9468085106382979,0.9368421052631579,0.9417989417989417
1,minkowski1,Majority_class,Relief,7.297861814498901,0.7671957671957672,0.7049180327868853,0.9148936170212766,0.7962962962962963,0.8805970149253731,0.6210526315789474,0.7283950617283951
3,minkowski1,Majority_class,Relief,7.516743898391724,0.8201058201058201,0.8061224489795918,0.8404255319148937,0.8229166666666666,0.8351648351648352,0.8,0.8172043010752689
5,minkowski1,Majority_class,Relief,7.003485918045044,0.798941798941799,0.78,0.8297872340425532,0.8041237113402062,0.8202247191011236,0.7684210526315789,0.7934782608695652
7,minkowski1,Majority_class,Relief,7.532550096511841,0.7883597883597884,0.75,0.8617021276595744,0.801980198019802,0.8395061728395061,0.7157894736842105,0.7727272727272727
1,minkowski1,Majority_class,ANOVA,2.1053366661071777,0.7671957671957672,0.7049180327868853,0.9148936170212766,0.7962962962962963,0.8805970149253731,0.6210526315789474,0.7283950617283951
3,minkowski1,Majority_class,ANOVA,1.7186124324798584,0.8201058201058201,0.8061224489795918,0.8404255319148937,0.8229166666666666,0.8351648351648352,0.8,0.8172043010752689
5,minkowski1,Majority_class,ANOVA,1.7177393436431885,0.798941798941799,0.78,0.8297872340425532,0.8041237113402062,0.8202247191011236,0.7684210526315789,0.7934782608695652
7,minkowski1,Majority_class,ANOVA,1.7435412406921387,0.7883597883597884,0.75,0.8617021276595744,0.801980198019802,0.8395061728395061,0.7157894736842105,0.7727272727272727
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.7708079814910889,0.9365079365079365,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9368421052631579,0.9368421052631579,0.9368421052631579
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.765383243560791,0.9417989417989417,0.9278350515463918,0.9574468085106383,0.9424083769633508,0.9565217391304348,0.9263157894736842,0.9411764705882353
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.7612919807434082,0.9470899470899471,0.9375,0.9574468085106383,0.9473684210526315,0.956989247311828,0.9368421052631579,0.9468085106382979
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.9738481044769287,0.9470899470899471,0.9375,0.9574468085106383,0.9473684210526315,0.956989247311828,0.9368421052631579,0.9468085106382979
1,minkowski1,Inverse_Distance_Weights,Relief,7.778378963470459,0.7671957671957672,0.7049180327868853,0.9148936170212766,0.7962962962962963,0.8805970149253731,0.6210526315789474,0.7283950617283951
3,minkowski1,Inverse_Distance_Weights,Relief,7.577206134796143,0.746031746031746,0.6619718309859155,1.0,0.7966101694915254,1.0,0.49473684210526314,0.6619718309859155
5,minkowski1,Inverse_Distance_Weights,Relief,6.93425178527832,0.7195767195767195,0.6394557823129252,1.0,0.7800829875518672,1.0,0.4421052631578947,0.6131386861313869
7,minkowski1,Inverse_Distance_Weights,Relief,6.948493957519531,0.7195767195767195,0.6394557823129252,1.0,0.7800829875518672,1.0,0.4421052631578947,0.6131386861313869
1,minkowski1,Inverse_Distance_Weights,ANOVA,2.050264835357666,0.7671957671957672,0.7049180327868853,0.9148936170212766,0.7962962962962963,0.8805970149253731,0.6210526315789474,0.7283950617283951
3,minkowski1,Inverse_Distance_Weights,ANOVA,1.7879712581634521,0.746031746031746,0.6619718309859155,1.0,0.7966101694915254,1.0,0.49473684210526314,0.6619718309859155
5,minkowski1,Inverse_Distance_Weights,ANOVA,1.7604806423187256,0.7195767195767195,0.6394557823129252,1.0,0.7800829875518672,1.0,0.4421052631578947,0.6131386861313869
