K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
1,minkowski1,Majority_class,Mutual_classifier,7.285324335098267,0.9336870026525199,0.9668508287292817,0.9641873278236914,0.9655172413793104,0.13333333333333333,0.14285714285714285,0.13793103448275862
3,minkowski1,Majority_class,Mutual_classifier,7.358464956283569,0.9628647214854111,0.967828418230563,0.9944903581267218,0.9809782608695652,0.5,0.14285714285714285,0.2222222222222222
5,minkowski1,Majority_class,Mutual_classifier,7.362414121627808,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski1,Majority_class,Mutual_classifier,7.31121301651001,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski1,Majority_class,Relief,10.97346043586731,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
3,minkowski1,Majority_class,Relief,11.035336256027222,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
5,minkowski1,Majority_class,Relief,11.098017930984497,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
7,minkowski1,Majority_class,Relief,11.067298173904419,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
1,minkowski1,Majority_class,ANOVA,6.713357925415039,0.9363395225464191,0.9695290858725761,0.9641873278236914,0.9668508287292817,0.1875,0.21428571428571427,0.2
3,minkowski1,Majority_class,ANOVA,6.6928160190582275,0.9628647214854111,0.967828418230563,0.9944903581267218,0.9809782608695652,0.5,0.14285714285714285,0.2222222222222222
5,minkowski1,Majority_class,ANOVA,6.732142686843872,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski1,Majority_class,ANOVA,6.771164178848267,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.393998861312866,0.9336870026525199,0.9668508287292817,0.9641873278236914,0.9655172413793104,0.13333333333333333,0.14285714285714285,0.13793103448275862
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.399952411651611,0.9575596816976127,0.9651474530831099,0.9917355371900827,0.9782608695652174,0.25,0.07142857142857142,0.1111111111111111
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.448708772659302,0.9655172413793104,0.9679144385026738,0.9972451790633609,0.9823609226594301,0.6666666666666666,0.14285714285714285,0.23529411764705882
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.307878017425537,0.9655172413793104,0.9654255319148937,1.0,0.9824086603518268,1.0,0.07142857142857142,0.13333333333333333
1,minkowski1,Inverse_Distance_Weights,Relief,11.000842571258545,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
3,minkowski1,Inverse_Distance_Weights,Relief,10.965848922729492,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
5,minkowski1,Inverse_Distance_Weights,Relief,11.027541160583496,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
7,minkowski1,Inverse_Distance_Weights,Relief,11.058340549468994,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
1,minkowski1,Inverse_Distance_Weights,ANOVA,6.746239185333252,0.9363395225464191,0.9695290858725761,0.9641873278236914,0.9668508287292817,0.1875,0.21428571428571427,0.2
3,minkowski1,Inverse_Distance_Weights,ANOVA,6.727763414382935,0.9549071618037135,0.9675675675675676,0.9862258953168044,0.9768076398362893,0.2857142857142857,0.14285714285714285,0.19047619047619047
5,minkowski1,Inverse_Distance_Weights,ANOVA,6.739848375320435,0.9655172413793104,0.9679144385026738,0.9972451790633609,0.9823609226594301,0.6666666666666666,0.14285714285714285,0.23529411764705882
7,minkowski1,Inverse_Distance_Weights,ANOVA,6.772106409072876,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski1,Sheppards_Work,Mutual_classifier,7.382663249969482,0.9389920424403183,0.967032967032967,0.9696969696969697,0.9683631361760661,0.15384615384615385,0.14285714285714285,0.14814814814814814
3,minkowski1,Sheppards_Work,Mutual_classifier,7.611147165298462,0.9602122015915119,0.967741935483871,0.9917355371900827,0.9795918367346939,0.4,0.14285714285714285,0.21052631578947367
5,minkowski1,Sheppards_Work,Mutual_classifier,7.437641143798828,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski1,Sheppards_Work,Mutual_classifier,7.326269149780273,0.9655172413793104,0.9654255319148937,1.0,0.9824086603518268,1.0,0.07142857142857142,0.13333333333333333
1,minkowski1,Sheppards_Work,Relief,11.01069974899292,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
3,minkowski1,Sheppards_Work,Relief,11.03493595123291,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
5,minkowski1,Sheppards_Work,Relief,11.159411907196045,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
7,minkowski1,Sheppards_Work,Relief,11.023681640625,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
1,minkowski1,Sheppards_Work,ANOVA,7.108426094055176,0.9363395225464191,0.9695290858725761,0.9641873278236914,0.9668508287292817,0.1875,0.21428571428571427,0.2
3,minkowski1,Sheppards_Work,ANOVA,6.868419408798218,0.9628647214854111,0.967828418230563,0.9944903581267218,0.9809782608695652,0.5,0.14285714285714285,0.2222222222222222
5,minkowski1,Sheppards_Work,ANOVA,6.855345964431763,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski1,Sheppards_Work,ANOVA,6.75021767616272,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski2,Majority_class,Mutual_classifier,12.667766332626343,0.9283819628647215,0.9666666666666667,0.9586776859504132,0.9626556016597511,0.11764705882352941,0.14285714285714285,0.12903225806451613
3,minkowski2,Majority_class,Mutual_classifier,12.741497993469238,0.9655172413793104,0.9679144385026738,0.9972451790633609,0.9823609226594301,0.6666666666666666,0.14285714285714285,0.23529411764705882
5,minkowski2,Majority_class,Mutual_classifier,12.724206924438477,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski2,Majority_class,Mutual_classifier,12.75309133529663,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski2,Majority_class,Relief,15.398500204086304,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
3,minkowski2,Majority_class,Relief,15.469165086746216,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
5,minkowski2,Majority_class,Relief,15.430214881896973,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
7,minkowski2,Majority_class,Relief,15.496633291244507,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
1,minkowski2,Majority_class,ANOVA,11.702346563339233,0.9442970822281167,0.9697802197802198,0.9724517906336089,0.9711141678129298,0.23076923076923078,0.21428571428571427,0.2222222222222222
3,minkowski2,Majority_class,ANOVA,11.81859803199768,0.9655172413793104,0.9679144385026738,0.9972451790633609,0.9823609226594301,0.6666666666666666,0.14285714285714285,0.23529411764705882
5,minkowski2,Majority_class,ANOVA,11.809714078903198,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
7,minkowski2,Majority_class,ANOVA,11.823195695877075,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.778179407119751,0.9204244031830239,0.9637883008356546,0.953168044077135,0.9584487534626038,0.05555555555555555,0.07142857142857142,0.0625
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.93675184249878,0.9602122015915119,0.9652406417112299,0.9944903581267218,0.9796472184531886,0.3333333333333333,0.07142857142857142,0.11764705882352941
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.672049760818481,0.9655172413793104,0.9654255319148937,1.0,0.9824086603518268,1.0,0.07142857142857142,0.13333333333333333
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.665931701660156,0.9681697612732095,0.968,1.0,0.983739837398374,1.0,0.14285714285714285,0.25
1,minkowski2,Inverse_Distance_Weights,Relief,15.435354232788086,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
3,minkowski2,Inverse_Distance_Weights,Relief,15.401259422302246,0.9628647214854111,0.9628647214854111,1.0,0.981081081081081,0.0,0.0,0.0
