K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
1,minkowski1,Majority_class,Mutual_classifier,1.8122889995574951,0.9417989417989417,0.9285714285714286,0.9578947368421052,0.9430051813471503,0.9560439560439561,0.925531914893617,0.9405405405405406
3,minkowski1,Majority_class,Mutual_classifier,1.8140788078308105,0.9470899470899471,0.9381443298969072,0.9578947368421052,0.9479166666666666,0.9565217391304348,0.9361702127659575,0.946236559139785
5,minkowski1,Majority_class,Mutual_classifier,1.8423800468444824,0.9417989417989417,0.9468085106382979,0.9368421052631579,0.9417989417989417,0.9368421052631579,0.9468085106382979,0.9417989417989417
7,minkowski1,Majority_class,Mutual_classifier,1.800117015838623,0.9523809523809523,0.9479166666666666,0.9578947368421052,0.9528795811518325,0.956989247311828,0.9468085106382979,0.9518716577540107
1,minkowski1,Majority_class,Relief,6.287763357162476,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Majority_class,Relief,6.257514476776123,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski1,Majority_class,Relief,6.271435976028442,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski1,Majority_class,Relief,7.043704986572266,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski1,Majority_class,ANOVA,2.0767035484313965,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Majority_class,ANOVA,2.0045790672302246,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski1,Majority_class,ANOVA,2.0546579360961914,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski1,Majority_class,ANOVA,1.8167965412139893,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,2.0846171379089355,0.9417989417989417,0.9285714285714286,0.9578947368421052,0.9430051813471503,0.9560439560439561,0.925531914893617,0.9405405405405406
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.9577276706695557,0.9417989417989417,0.9375,0.9473684210526315,0.9424083769633508,0.946236559139785,0.9361702127659575,0.9411764705882353
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.9124326705932617,0.9365079365079365,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.9361702127659575,0.9361702127659575,0.9361702127659575
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.8712329864501953,0.9470899470899471,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9468085106382979,0.9468085106382979,0.9468085106382979
1,minkowski1,Inverse_Distance_Weights,Relief,6.51194953918457,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Inverse_Distance_Weights,Relief,6.81987452507019,0.7142857142857143,0.6474820143884892,0.9473684210526315,0.7692307692307693,0.9,0.4787234042553192,0.625
5,minkowski1,Inverse_Distance_Weights,Relief,6.654278039932251,0.6984126984126984,0.625,1.0,0.7692307692307693,1.0,0.39361702127659576,0.5648854961832062
7,minkowski1,Inverse_Distance_Weights,Relief,6.71208381652832,0.6984126984126984,0.625,1.0,0.7692307692307693,1.0,0.39361702127659576,0.5648854961832062
1,minkowski1,Inverse_Distance_Weights,ANOVA,1.8861472606658936,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Inverse_Distance_Weights,ANOVA,1.99937105178833,0.7142857142857143,0.6474820143884892,0.9473684210526315,0.7692307692307693,0.9,0.4787234042553192,0.625
5,minkowski1,Inverse_Distance_Weights,ANOVA,2.0906941890716553,0.6984126984126984,0.625,1.0,0.7692307692307693,1.0,0.39361702127659576,0.5648854961832062
7,minkowski1,Inverse_Distance_Weights,ANOVA,2.0668368339538574,0.6984126984126984,0.625,1.0,0.7692307692307693,1.0,0.39361702127659576,0.5648854961832062
1,minkowski1,Sheppards_Work,Mutual_classifier,1.8851959705352783,0.9417989417989417,0.9468085106382979,0.9368421052631579,0.9417989417989417,0.9368421052631579,0.9468085106382979,0.9417989417989417
3,minkowski1,Sheppards_Work,Mutual_classifier,1.830082654953003,0.9470899470899471,0.9381443298969072,0.9578947368421052,0.9479166666666666,0.9565217391304348,0.9361702127659575,0.946236559139785
5,minkowski1,Sheppards_Work,Mutual_classifier,1.8860113620758057,0.9470899470899471,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9468085106382979,0.9468085106382979,0.9468085106382979
7,minkowski1,Sheppards_Work,Mutual_classifier,1.8891558647155762,0.9523809523809523,0.9479166666666666,0.9578947368421052,0.9528795811518325,0.956989247311828,0.9468085106382979,0.9518716577540107
1,minkowski1,Sheppards_Work,Relief,6.266467332839966,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Sheppards_Work,Relief,6.3346662521362305,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski1,Sheppards_Work,Relief,6.29019021987915,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski1,Sheppards_Work,Relief,6.33997106552124,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski1,Sheppards_Work,ANOVA,1.7560465335845947,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski1,Sheppards_Work,ANOVA,1.8206915855407715,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski1,Sheppards_Work,ANOVA,1.7903988361358643,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski1,Sheppards_Work,ANOVA,1.7798182964324951,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski2,Majority_class,Mutual_classifier,3.053399085998535,0.9417989417989417,0.9285714285714286,0.9578947368421052,0.9430051813471503,0.9560439560439561,0.925531914893617,0.9405405405405406
3,minkowski2,Majority_class,Mutual_classifier,3.1569204330444336,0.9417989417989417,0.9285714285714286,0.9578947368421052,0.9430051813471503,0.9560439560439561,0.925531914893617,0.9405405405405406
5,minkowski2,Majority_class,Mutual_classifier,3.110044240951538,0.9365079365079365,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.9361702127659575,0.9361702127659575,0.9361702127659575
7,minkowski2,Majority_class,Mutual_classifier,3.202152967453003,0.9629629629629629,0.9680851063829787,0.9578947368421052,0.9629629629629629,0.9578947368421052,0.9680851063829787,0.9629629629629629
1,minkowski2,Majority_class,Relief,7.7387237548828125,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski2,Majority_class,Relief,7.46235990524292,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski2,Majority_class,Relief,7.375988006591797,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski2,Majority_class,Relief,7.643733263015747,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski2,Majority_class,ANOVA,2.951889753341675,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski2,Majority_class,ANOVA,2.9546291828155518,0.7566137566137566,0.7207207207207207,0.8421052631578947,0.7766990291262136,0.8076923076923077,0.6702127659574468,0.7325581395348837
5,minkowski2,Majority_class,ANOVA,2.973074197769165,0.7248677248677249,0.6902654867256637,0.8210526315789474,0.75,0.7763157894736842,0.6276595744680851,0.6941176470588235
7,minkowski2,Majority_class,ANOVA,2.964081048965454,0.708994708994709,0.6785714285714286,0.8,0.7342995169082126,0.7532467532467533,0.6170212765957447,0.6783625730994152
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.058084011077881,0.9417989417989417,0.9375,0.9473684210526315,0.9424083769633508,0.946236559139785,0.9361702127659575,0.9411764705882353
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.0780787467956543,0.9365079365079365,0.9278350515463918,0.9473684210526315,0.9375,0.9456521739130435,0.925531914893617,0.9354838709677419
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,2.990177869796753,0.9470899470899471,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9468085106382979,0.9468085106382979,0.9468085106382979
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.038586139678955,0.9365079365079365,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.9361702127659575,0.9361702127659575,0.9361702127659575
1,minkowski2,Inverse_Distance_Weights,Relief,7.888362169265747,0.746031746031746,0.7008547008547008,0.8631578947368421,0.7735849056603774,0.8194444444444444,0.6276595744680851,0.7108433734939759
3,minkowski2,Inverse_Distance_Weights,Relief,7.556311130523682,0.7142857142857143,0.6474820143884892,0.9473684210526315,0.7692307692307693,0.9,0.4787234042553192,0.625
5,minkowski2,Inverse_Distance_Weights,Relief,7.523192644119263,0.6984126984126984,0.625,1.0,0.7692307692307693,1.0,0.39361702127659576,0.5648854961832062
