K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
1,minkowski1,Majority_class,Mutual_classifier,1.865351676940918,0.9576719576719577,0.9484536082474226,0.968421052631579,0.9583333333333334,0.967391304347826,0.9468085106382979,0.956989247311828
3,minkowski1,Majority_class,Mutual_classifier,1.8142526149749756,0.9523809523809523,0.93,0.9789473684210527,0.9538461538461539,0.9775280898876404,0.925531914893617,0.9508196721311475
5,minkowski1,Majority_class,Mutual_classifier,1.8386099338531494,0.9735449735449735,0.95,1.0,0.9743589743589743,1.0,0.9468085106382979,0.9726775956284153
7,minkowski1,Majority_class,Mutual_classifier,2.165553569793701,0.9629629629629629,0.94,0.9894736842105263,0.9641025641025641,0.9887640449438202,0.9361702127659575,0.9617486338797814
1,minkowski1,Majority_class,Relief,6.344173192977905,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Majority_class,Relief,6.3477771282196045,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski1,Majority_class,Relief,6.399316787719727,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski1,Majority_class,Relief,6.312283992767334,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski1,Majority_class,ANOVA,1.7915091514587402,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Majority_class,ANOVA,1.7963190078735352,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski1,Majority_class,ANOVA,1.8030214309692383,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski1,Majority_class,ANOVA,1.7992687225341797,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.81233549118042,0.9523809523809523,0.93,0.9789473684210527,0.9538461538461539,0.9775280898876404,0.925531914893617,0.9508196721311475
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.8458192348480225,0.9629629629629629,0.9489795918367347,0.9789473684210527,0.9637305699481865,0.978021978021978,0.9468085106382979,0.9621621621621622
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.82887601852417,0.9682539682539683,0.9494949494949495,0.9894736842105263,0.9690721649484536,0.9888888888888889,0.9468085106382979,0.967391304347826
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.8670167922973633,0.9682539682539683,0.9405940594059405,1.0,0.9693877551020408,1.0,0.9361702127659575,0.967032967032967
1,minkowski1,Inverse_Distance_Weights,Relief,6.710317373275757,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Inverse_Distance_Weights,Relief,6.38389778137207,0.6931216931216931,0.6412213740458015,0.8842105263157894,0.7433628318584071,0.8103448275862069,0.5,0.618421052631579
5,minkowski1,Inverse_Distance_Weights,Relief,6.370447158813477,0.7037037037037037,0.6363636363636364,0.9578947368421052,0.7647058823529411,0.9130434782608695,0.44680851063829785,0.6
7,minkowski1,Inverse_Distance_Weights,Relief,6.569178104400635,0.708994708994709,0.6351351351351351,0.9894736842105263,0.7736625514403292,0.975609756097561,0.425531914893617,0.5925925925925926
1,minkowski1,Inverse_Distance_Weights,ANOVA,1.8800032138824463,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Inverse_Distance_Weights,ANOVA,1.9094717502593994,0.6931216931216931,0.6412213740458015,0.8842105263157894,0.7433628318584071,0.8103448275862069,0.5,0.618421052631579
5,minkowski1,Inverse_Distance_Weights,ANOVA,1.7955682277679443,0.7037037037037037,0.6363636363636364,0.9578947368421052,0.7647058823529411,0.9130434782608695,0.44680851063829785,0.6
7,minkowski1,Inverse_Distance_Weights,ANOVA,1.9785816669464111,0.708994708994709,0.6351351351351351,0.9894736842105263,0.7736625514403292,0.975609756097561,0.425531914893617,0.5925925925925926
1,minkowski1,Sheppards_Work,Mutual_classifier,1.8679547309875488,0.9576719576719577,0.9393939393939394,0.9789473684210527,0.9587628865979382,0.9777777777777777,0.9361702127659575,0.9565217391304348
3,minkowski1,Sheppards_Work,Mutual_classifier,1.7926709651947021,0.9576719576719577,0.9393939393939394,0.9789473684210527,0.9587628865979382,0.9777777777777777,0.9361702127659575,0.9565217391304348
5,minkowski1,Sheppards_Work,Mutual_classifier,1.8458738327026367,0.9629629629629629,0.94,0.9894736842105263,0.9641025641025641,0.9887640449438202,0.9361702127659575,0.9617486338797814
7,minkowski1,Sheppards_Work,Mutual_classifier,1.865952491760254,0.9629629629629629,0.94,0.9894736842105263,0.9641025641025641,0.9887640449438202,0.9361702127659575,0.9617486338797814
1,minkowski1,Sheppards_Work,Relief,6.445608377456665,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Sheppards_Work,Relief,6.864778280258179,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski1,Sheppards_Work,Relief,6.730244159698486,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski1,Sheppards_Work,Relief,6.387035608291626,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski1,Sheppards_Work,ANOVA,1.9591410160064697,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski1,Sheppards_Work,ANOVA,1.924325704574585,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski1,Sheppards_Work,ANOVA,1.797072172164917,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski1,Sheppards_Work,ANOVA,1.8067739009857178,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski2,Majority_class,Mutual_classifier,3.048121452331543,0.9470899470899471,0.9292929292929293,0.968421052631579,0.9484536082474226,0.9666666666666667,0.925531914893617,0.9456521739130435
3,minkowski2,Majority_class,Mutual_classifier,3.034177780151367,0.9576719576719577,0.9484536082474226,0.968421052631579,0.9583333333333334,0.967391304347826,0.9468085106382979,0.956989247311828
5,minkowski2,Majority_class,Mutual_classifier,3.0890767574310303,0.9629629629629629,0.9489795918367347,0.9789473684210527,0.9637305699481865,0.978021978021978,0.9468085106382979,0.9621621621621622
7,minkowski2,Majority_class,Mutual_classifier,3.4259231090545654,0.9576719576719577,0.9306930693069307,0.9894736842105263,0.9591836734693877,0.9886363636363636,0.925531914893617,0.9560439560439561
1,minkowski2,Majority_class,Relief,7.7720935344696045,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski2,Majority_class,Relief,8.104531526565552,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski2,Majority_class,Relief,9.41879940032959,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski2,Majority_class,Relief,9.416152000427246,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski2,Majority_class,ANOVA,3.681209087371826,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski2,Majority_class,ANOVA,3.466212034225464,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski2,Majority_class,ANOVA,3.0889313220977783,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski2,Majority_class,ANOVA,3.094682455062866,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.083617925643921,0.9523809523809523,0.9387755102040817,0.968421052631579,0.9533678756476683,0.967032967032967,0.9361702127659575,0.9513513513513514
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.0944104194641113,0.9523809523809523,0.93,0.9789473684210527,0.9538461538461539,0.9775280898876404,0.925531914893617,0.9508196721311475
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.075716018676758,0.9576719576719577,0.9393939393939394,0.9789473684210527,0.9587628865979382,0.9777777777777777,0.9361702127659575,0.9565217391304348
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.075056791305542,0.9523809523809523,0.93,0.9789473684210527,0.9538461538461539,0.9775280898876404,0.925531914893617,0.9508196721311475
1,minkowski2,Inverse_Distance_Weights,Relief,7.632331609725952,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski2,Inverse_Distance_Weights,Relief,7.565634727478027,0.6931216931216931,0.6412213740458015,0.8842105263157894,0.7433628318584071,0.8103448275862069,0.5,0.618421052631579
5,minkowski2,Inverse_Distance_Weights,Relief,8.470197439193726,0.7037037037037037,0.6363636363636364,0.9578947368421052,0.7647058823529411,0.9130434782608695,0.44680851063829785,0.6
7,minkowski2,Inverse_Distance_Weights,Relief,7.977819442749023,0.708994708994709,0.6351351351351351,0.9894736842105263,0.7736625514403292,0.975609756097561,0.425531914893617,0.5925925925925926
1,minkowski2,Inverse_Distance_Weights,ANOVA,3.097228765487671,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski2,Inverse_Distance_Weights,ANOVA,2.998903751373291,0.6931216931216931,0.6412213740458015,0.8842105263157894,0.7433628318584071,0.8103448275862069,0.5,0.618421052631579
5,minkowski2,Inverse_Distance_Weights,ANOVA,3.021916389465332,0.7037037037037037,0.6363636363636364,0.9578947368421052,0.7647058823529411,0.9130434782608695,0.44680851063829785,0.6
7,minkowski2,Inverse_Distance_Weights,ANOVA,3.4102141857147217,0.708994708994709,0.6351351351351351,0.9894736842105263,0.7736625514403292,0.975609756097561,0.425531914893617,0.5925925925925926
1,minkowski2,Sheppards_Work,Mutual_classifier,3.202380657196045,0.9576719576719577,0.9484536082474226,0.968421052631579,0.9583333333333334,0.967391304347826,0.9468085106382979,0.956989247311828
3,minkowski2,Sheppards_Work,Mutual_classifier,3.124356269836426,0.9629629629629629,0.9583333333333334,0.968421052631579,0.9633507853403142,0.967741935483871,0.9574468085106383,0.9625668449197861
5,minkowski2,Sheppards_Work,Mutual_classifier,3.614422082901001,0.9735449735449735,0.95,1.0,0.9743589743589743,1.0,0.9468085106382979,0.9726775956284153
7,minkowski2,Sheppards_Work,Mutual_classifier,3.6519381999969482,0.9629629629629629,0.94,0.9894736842105263,0.9641025641025641,0.9887640449438202,0.9361702127659575,0.9617486338797814
1,minkowski2,Sheppards_Work,Relief,9.60055685043335,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
3,minkowski2,Sheppards_Work,Relief,9.944514036178589,0.7142857142857143,0.6846846846846847,0.8,0.7378640776699029,0.7564102564102564,0.6276595744680851,0.686046511627907
5,minkowski2,Sheppards_Work,Relief,8.91256070137024,0.708994708994709,0.6724137931034483,0.8210526315789474,0.7393364928909952,0.7671232876712328,0.5957446808510638,0.6706586826347305
7,minkowski2,Sheppards_Work,Relief,7.715038776397705,0.6984126984126984,0.6557377049180327,0.8421052631578947,0.7373271889400922,0.7761194029850746,0.5531914893617021,0.6459627329192547
1,minkowski2,Sheppards_Work,ANOVA,3.1161396503448486,0.6772486772486772,0.6491228070175439,0.7789473684210526,0.7081339712918661,0.72,0.574468085106383,0.6390532544378699
