K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
1,minkowski1,Majority_class,Mutual_classifier,7.3716254234313965,0.9363395225464191,0.9667590027700831,0.9667590027700831,0.9667590027700831,0.25,0.25,0.25
3,minkowski1,Majority_class,Mutual_classifier,7.331082820892334,0.9496021220159151,0.9621621621621622,0.9861495844875346,0.9740082079343365,0.2857142857142857,0.125,0.17391304347826086
5,minkowski1,Majority_class,Mutual_classifier,7.3797221183776855,0.9602122015915119,0.9675675675675676,0.9916897506925207,0.9794801641586868,0.5714285714285714,0.25,0.34782608695652173
7,minkowski1,Majority_class,Mutual_classifier,7.371776103973389,0.9575596816976127,0.9624664879356568,0.9944598337950139,0.9782016348773842,0.5,0.125,0.2
1,minkowski1,Majority_class,Relief,11.121318101882935,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
3,minkowski1,Majority_class,Relief,10.979267835617065,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
5,minkowski1,Majority_class,Relief,10.995563507080078,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
7,minkowski1,Majority_class,Relief,11.11280870437622,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
1,minkowski1,Majority_class,ANOVA,6.781774044036865,0.9283819628647215,0.9613259668508287,0.96398891966759,0.9626556016597511,0.13333333333333333,0.125,0.12903225806451613
3,minkowski1,Majority_class,ANOVA,6.740678787231445,0.946949602122016,0.9595687331536388,0.9861495844875346,0.9726775956284153,0.16666666666666666,0.0625,0.09090909090909091
5,minkowski1,Majority_class,ANOVA,6.795412540435791,0.9575596816976127,0.9649595687331537,0.9916897506925207,0.9781420765027322,0.5,0.1875,0.2727272727272727
7,minkowski1,Majority_class,ANOVA,6.800457954406738,0.9602122015915119,0.9650537634408602,0.9944598337950139,0.9795361527967258,0.6,0.1875,0.2857142857142857
1,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.376577377319336,0.9151193633952255,0.9633802816901409,0.9473684210526315,0.9553072625698324,0.13636363636363635,0.1875,0.15789473684210525
3,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.357264041900635,0.9496021220159151,0.9621621621621622,0.9861495844875346,0.9740082079343365,0.2857142857142857,0.125,0.17391304347826086
5,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.407747983932495,0.9522546419098143,0.9573333333333334,0.9944598337950139,0.9755434782608695,0.0,0.0,0.0
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,7.337808609008789,0.9602122015915119,0.9650537634408602,0.9944598337950139,0.9795361527967258,0.6,0.1875,0.2857142857142857
1,minkowski1,Inverse_Distance_Weights,Relief,11.07369875907898,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
3,minkowski1,Inverse_Distance_Weights,Relief,11.130581617355347,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
5,minkowski1,Inverse_Distance_Weights,Relief,11.09877634048462,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
7,minkowski1,Inverse_Distance_Weights,Relief,10.99775242805481,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
1,minkowski1,Inverse_Distance_Weights,ANOVA,6.798628091812134,0.9283819628647215,0.9613259668508287,0.96398891966759,0.9626556016597511,0.13333333333333333,0.125,0.12903225806451613
3,minkowski1,Inverse_Distance_Weights,ANOVA,6.736186981201172,0.946949602122016,0.9595687331536388,0.9861495844875346,0.9726775956284153,0.16666666666666666,0.0625,0.09090909090909091
5,minkowski1,Inverse_Distance_Weights,ANOVA,6.792213678359985,0.9549071618037135,0.9648648648648649,0.9889196675900277,0.9767441860465116,0.42857142857142855,0.1875,0.2608695652173913
7,minkowski1,Inverse_Distance_Weights,ANOVA,6.846954107284546,0.9602122015915119,0.9650537634408602,0.9944598337950139,0.9795361527967258,0.6,0.1875,0.2857142857142857
1,minkowski1,Sheppards_Work,Mutual_classifier,7.349323511123657,0.9177718832891246,0.9634831460674157,0.9501385041551247,0.9567642956764296,0.14285714285714285,0.1875,0.16216216216216217
3,minkowski1,Sheppards_Work,Mutual_classifier,7.390890836715698,0.946949602122016,0.9645776566757494,0.9806094182825484,0.9725274725274725,0.3,0.1875,0.23076923076923078
5,minkowski1,Sheppards_Work,Mutual_classifier,7.34963846206665,0.9549071618037135,0.9623655913978495,0.9916897506925207,0.9768076398362893,0.4,0.125,0.19047619047619047
7,minkowski1,Sheppards_Work,Mutual_classifier,7.438283920288086,0.9628647214854111,0.9651474530831099,0.997229916897507,0.9809264305177112,0.75,0.1875,0.3
1,minkowski1,Sheppards_Work,Relief,11.426274061203003,0.9575596816976127,0.9575596816976127,1.0,0.978319783197832,0.0,0.0,0.0
